"x","y","year"
144.00208,-38.23542,"2000"
144.00875,-37.67875,"2030"
144.00875,-37.34542,"2030"
144.01208,-37.95875,"2030"
144.01542,-37.67875,"2000"
144.02542,-38.02542,"2020"
144.02542,-38.02208,"2020"
144.02542,-38.01875,"2020"
144.02542,-38.01542,"2020"
144.02875,-38.02542,"2015"
144.02875,-38.01875,"2025"
144.02875,-38.01542,"2020"
144.02875,-37.42875,"1985"
144.03208,-38.03208,"2010"
144.03208,-38.02542,"2010"
144.03542,-38.02542,"2010"
144.04208,-38.02875,"1995"
144.04208,-38.01542,"2020"
144.04542,-38.17875,"2015"
144.04542,-38.02875,"2000"
144.04542,-38.02542,"2000"
144.04875,-38.09542,"2020"
144.04875,-38.09208,"2015"
144.04875,-38.02542,"2020"
144.04875,-38.01542,"2020"
144.05208,-38.10208,"1990"
144.05208,-37.55542,"2020"
144.05542,-38.28208,"2010"
144.05542,-38.10542,"2010"
144.05542,-38.10208,"1975"
144.05542,-38.02875,"2005"
144.05875,-38.10542,"1980"
144.05875,-38.10208,"1980"
144.05875,-38.08208,"2030"
144.05875,-38.03208,"2015"
144.05875,-38.02542,"2025"
144.06208,-38.46875,"1980"
144.06208,-38.46542,"2030"
144.06208,-38.08875,"2015"
144.06208,-38.08542,"2020"
144.06542,-38.46542,"1985"
144.06542,-38.09208,"2025"
144.06542,-38.08875,"2020"
144.06542,-38.08542,"2020"
144.06875,-38.46542,"2020"
144.06875,-38.08542,"2020"
144.07208,-37.84542,"2000"
144.07208,-37.83875,"2020"
144.07542,-38.46542,"2000"
144.07542,-37.85208,"2025"
144.07542,-37.84875,"2020"
144.07542,-37.84542,"1985"
144.07542,-37.84208,"2000"
144.07875,-38.46542,"1990"
144.07875,-37.84875,"2020"
144.07875,-37.84542,"2020"
144.07875,-37.84208,"2010"
144.08208,-38.46875,"2020"
144.08208,-38.46542,"1975"
144.08208,-37.97542,"2015"
144.08542,-38.46875,"2020"
144.08542,-38.46542,"1975"
144.08542,-38.36875,"2020"
144.08542,-37.95542,"2000"
144.08875,-38.46542,"1975"
144.08875,-37.99208,"2015"
144.09208,-38.46542,"1985"
144.09208,-38.46208,"2015"
144.09208,-37.98542,"2015"
144.09208,-37.90208,"1975"
144.09875,-38.46542,"1975"
144.09875,-37.63542,"2020"
144.10208,-38.46542,"1985"
144.10208,-38.46208,"1975"
144.10208,-38.45542,"1995"
144.10208,-37.91875,"2020"
144.10208,-37.62542,"2020"
144.10208,-37.62208,"2020"
144.10208,-37.58542,"2020"
144.10208,-37.58208,"2015"
144.10542,-38.46542,"1980"
144.10542,-38.46208,"1975"
144.10542,-38.45875,"1975"
144.10542,-38.45542,"1975"
144.10542,-37.58542,"2015"
144.10542,-37.58208,"2005"
144.10875,-38.46208,"2005"
144.10875,-38.45875,"1975"
144.10875,-38.45542,"1985"
144.10875,-38.10875,"1980"
144.10875,-37.58542,"2020"
144.10875,-37.58208,"2010"
144.11208,-38.45875,"1990"
144.11208,-38.45542,"1975"
144.11208,-37.98875,"2025"
144.11208,-37.58542,"2020"
144.11208,-37.57875,"2025"
144.11542,-38.45542,"1975"
144.11542,-38.45208,"1985"
144.11542,-37.58542,"2025"
144.12542,-37.38208,"2020"
144.12542,-37.30208,"2020"
144.12875,-37.96875,"2020"
144.12875,-37.96542,"2015"
144.12875,-37.33542,"2025"
144.12875,-37.30542,"1980"
144.12875,-37.30208,"1995"
144.13208,-37.96875,"2020"
144.13208,-37.96542,"1995"
144.13208,-37.37208,"2020"
144.13208,-37.34542,"2030"
144.13208,-37.34208,"1990"
144.13208,-37.33875,"2020"
144.13208,-37.33542,"2025"
144.13208,-37.31208,"2025"
144.13208,-37.30875,"1985"
144.13208,-37.30542,"1985"
144.13542,-37.96542,"1995"
144.13542,-37.36542,"2000"
144.13542,-37.35542,"2020"
144.13542,-37.34542,"2020"
144.13542,-37.34208,"1980"
144.13542,-37.33875,"1985"
144.13542,-37.31208,"2015"
144.13542,-37.30875,"1980"
144.13875,-37.96875,"2005"
144.13875,-37.95875,"2020"
144.13875,-37.34542,"2010"
144.13875,-37.34208,"1975"
144.13875,-37.33875,"1975"
144.13875,-37.32208,"2020"
144.13875,-37.31875,"1985"
144.13875,-37.31542,"1975"
144.13875,-37.31208,"1985"
144.14208,-37.35208,"2005"
144.14208,-37.34875,"1990"
144.14208,-37.34542,"1975"
144.14208,-37.34208,"1975"
144.14208,-37.33875,"1975"
144.14208,-37.32542,"2025"
144.14208,-37.30875,"2020"
144.14542,-37.97208,"2025"
144.14542,-37.96208,"2020"
144.14542,-37.36542,"2025"
144.14542,-37.34542,"1980"
144.14542,-37.34208,"1975"
144.14542,-37.33875,"1975"
144.14542,-37.33542,"1975"
144.14542,-37.32875,"2000"
144.14875,-38.05208,"2010"
144.14875,-38.04875,"2030"
144.14875,-37.96875,"2025"
144.14875,-37.34875,"1995"
144.14875,-37.34542,"1985"
144.14875,-37.34208,"2015"
144.14875,-37.33875,"1990"
144.14875,-37.33542,"1990"
144.14875,-37.32875,"2025"
144.15208,-38.05208,"2005"
144.15208,-37.35208,"2015"
144.15208,-37.34875,"1995"
144.15208,-37.34542,"1985"
144.15208,-37.34208,"2020"
144.15208,-37.33875,"2000"
144.15208,-37.33542,"1990"
144.15542,-38.06208,"2030"
144.15542,-38.05875,"2000"
144.15542,-37.34875,"1990"
144.15542,-37.34542,"1990"
144.15542,-37.34208,"1995"
144.15875,-38.06208,"2030"
144.15875,-38.05208,"1995"
144.15875,-38.04542,"2015"
144.15875,-37.34542,"2030"
144.15875,-37.34208,"2025"
144.16208,-38.05542,"2010"
144.16208,-38.05208,"2015"
144.16208,-38.04875,"2010"
144.16208,-38.04542,"2010"
144.16208,-38.04208,"2010"
144.16208,-38.03875,"2015"
144.16208,-38.03542,"2020"
144.16208,-37.15208,"2020"
144.16542,-38.41208,"1985"
144.16542,-38.40875,"1995"
144.16542,-38.05542,"1995"
144.16542,-38.05208,"2005"
144.16542,-38.04875,"1995"
144.16542,-38.04542,"2020"
144.16542,-38.04208,"2015"
144.16542,-38.03875,"2005"
144.16542,-38.03542,"2015"
144.16542,-38.02875,"2010"
144.16542,-37.15208,"2020"
144.16875,-38.42542,"1980"
144.16875,-38.42208,"1995"
144.16875,-38.41875,"2025"
144.16875,-38.41542,"1975"
144.16875,-38.41208,"1975"
144.16875,-38.40875,"1975"
144.16875,-38.25208,"2015"
144.16875,-38.24875,"2010"
144.16875,-38.24542,"1995"
144.16875,-38.24208,"1995"
144.16875,-38.05542,"1990"
144.16875,-38.05208,"1990"
144.16875,-38.04875,"1975"
144.16875,-38.04542,"1975"
144.16875,-38.04208,"1985"
144.16875,-38.03875,"2010"
144.16875,-38.03542,"2000"
144.16875,-38.02542,"2015"
144.17208,-38.42875,"1980"
144.17208,-38.42542,"1975"
144.17208,-38.42208,"1975"
144.17208,-38.41875,"1975"
144.17208,-38.41542,"1975"
144.17208,-38.41208,"1990"
144.17208,-38.25208,"2000"
144.17208,-38.24875,"2000"
144.17208,-38.24542,"2000"
144.17208,-38.24208,"1975"
144.17208,-38.05542,"1995"
144.17208,-38.05208,"1990"
144.17208,-38.04875,"1975"
144.17208,-38.04542,"1975"
144.17208,-38.03542,"2015"
144.17542,-38.42875,"1995"
144.17542,-38.42542,"1975"
144.17542,-38.42208,"1975"
144.17542,-38.41875,"1975"
144.17542,-38.41542,"1975"
144.17542,-38.41208,"1975"
144.17542,-38.40875,"1990"
144.17542,-38.40542,"1975"
144.17542,-38.40208,"1975"
144.17542,-38.24208,"1975"
144.17542,-38.09542,"1990"
144.17542,-38.05542,"2000"
144.17542,-38.05208,"2005"
144.17542,-38.04875,"2010"
144.17542,-38.04208,"2005"
144.17542,-38.03208,"2020"
144.17875,-38.42542,"1990"
144.17875,-38.42208,"1985"
144.17875,-38.41875,"1995"
144.17875,-38.41542,"1975"
144.17875,-38.41208,"1975"
144.17875,-38.40875,"1975"
144.17875,-38.40542,"1975"
144.17875,-38.40208,"1975"
144.17875,-38.05542,"2000"
144.17875,-38.05208,"2000"
144.17875,-38.04208,"2020"
144.17875,-38.03875,"2015"
144.17875,-38.03542,"2010"
144.18208,-38.41542,"1985"
144.18208,-38.41208,"1975"
144.18208,-38.40875,"1975"
144.18208,-38.40542,"1975"
144.18208,-38.40208,"1975"
144.18208,-38.06542,"2015"
144.18208,-38.06208,"2015"
144.18208,-38.05875,"2010"
144.18208,-38.04542,"2020"
144.18208,-38.04208,"2015"
144.18208,-37.34208,"2025"
144.18542,-38.41208,"1975"
144.18542,-38.40875,"1975"
144.18542,-38.40542,"1995"
144.18542,-38.06542,"2015"
144.18542,-38.06208,"2015"
144.18542,-38.05875,"2000"
144.18542,-38.05542,"2000"
144.18542,-38.04542,"2010"
144.18542,-38.04208,"2005"
144.18542,-38.03875,"2000"
144.18875,-38.41208,"2015"
144.18875,-38.40542,"1975"
144.18875,-38.40208,"1975"
144.18875,-38.39875,"1975"
144.18875,-38.06208,"2015"
144.18875,-38.05875,"2000"
144.18875,-38.05542,"2010"
144.18875,-38.04542,"2000"
144.18875,-38.04208,"2000"
144.18875,-37.33208,"2020"
144.19208,-38.40875,"1990"
144.19208,-38.40542,"1975"
144.19208,-38.40208,"1975"
144.19208,-38.39875,"1975"
144.19208,-38.06542,"2020"
144.19208,-38.06208,"2020"
144.19208,-38.05875,"2020"
144.19208,-37.29542,"2025"
144.19542,-38.40875,"1985"
144.19542,-38.40542,"1980"
144.19542,-38.40208,"1975"
144.19542,-38.39875,"2010"
144.19542,-38.06542,"2020"
144.19542,-38.06208,"2015"
144.19542,-38.05875,"2025"
144.19542,-38.05208,"2000"
144.19875,-38.05875,"2025"
144.19875,-38.05208,"2000"
144.19875,-37.93208,"2020"
144.19875,-37.36875,"2020"
144.20208,-37.93208,"2020"
144.20208,-37.36875,"2000"
144.20875,-37.60208,"2020"
144.20875,-37.59875,"2025"
144.21542,-37.60208,"2010"
144.21875,-38.22208,"2025"
144.21875,-37.68208,"1985"
144.21875,-37.60208,"2020"
144.21875,-37.59875,"2025"
144.21875,-37.59542,"2015"
144.21875,-37.59208,"2020"
144.22208,-37.93208,"2030"
144.22208,-37.60208,"1975"
144.22208,-37.59875,"1985"
144.22208,-37.59542,"2015"
144.22208,-37.59208,"2010"
144.22542,-38.08542,"2030"
144.22542,-37.93208,"2025"
144.22542,-37.60208,"1975"
144.22542,-37.59875,"1975"
144.22542,-37.59208,"2000"
144.22542,-37.32208,"2020"
144.22875,-38.08208,"2030"
144.22875,-37.60208,"1975"
144.22875,-37.59875,"1975"
144.23208,-37.60542,"2025"
144.23208,-37.60208,"1975"
144.23208,-37.59875,"2000"
144.23208,-37.59542,"1995"
144.23542,-37.91208,"2030"
144.23542,-37.61208,"2020"
144.23542,-37.60542,"2000"
144.23542,-37.60208,"1975"
144.23542,-37.59875,"2000"
144.23542,-37.59542,"2005"
144.23542,-37.59208,"2005"
144.23875,-37.61542,"2015"
144.23875,-37.61208,"1990"
144.23875,-37.60875,"2020"
144.23875,-37.60542,"2010"
144.23875,-37.60208,"2000"
144.23875,-37.59208,"2030"
144.23875,-37.29542,"2020"
144.24208,-38.34875,"2020"
144.24208,-37.60208,"2020"
144.24208,-37.59208,"2025"
144.24208,-37.57208,"2020"
144.24542,-37.29875,"2020"
144.24875,-38.36542,"2025"
144.25208,-38.09208,"2025"
144.25208,-38.08875,"2015"
144.25208,-38.08542,"2015"
144.25542,-38.09208,"2015"
144.25542,-38.08542,"2015"
144.25542,-37.91208,"1985"
144.25542,-37.90875,"2015"
144.25875,-38.08542,"2020"
144.25875,-37.91875,"2025"
144.25875,-37.91542,"2015"
144.25875,-37.38875,"2020"
144.26208,-38.33208,"2000"
144.26208,-38.09542,"2020"
144.26208,-38.09208,"2010"
144.26208,-38.08875,"2010"
144.26208,-37.88208,"2025"
144.26542,-38.33208,"2000"
144.26542,-38.22542,"1990"
144.26542,-38.09208,"2010"
144.26542,-38.08875,"2015"
144.26542,-37.97875,"2025"
144.26542,-37.96542,"2025"
144.26875,-38.22542,"1975"
144.26875,-38.08208,"2025"
144.27208,-38.26875,"1990"
144.27208,-38.22542,"1990"
144.27208,-38.17208,"2030"
144.27208,-38.16875,"2005"
144.27208,-38.08208,"2020"
144.27208,-38.07875,"2015"
144.27208,-37.96542,"2020"
144.27208,-37.96208,"2020"
144.27542,-38.25542,"2015"
144.27542,-38.17208,"1990"
144.27542,-38.16875,"2005"
144.27542,-38.08208,"2025"
144.27542,-37.97875,"2030"
144.27542,-37.93542,"2010"
144.27875,-38.31542,"2015"
144.27875,-37.98542,"1990"
144.27875,-37.93542,"2025"
144.28208,-38.31542,"2010"
144.28542,-38.31875,"2010"
144.28542,-38.31542,"2015"
144.28542,-38.31208,"2015"
144.28542,-38.20875,"2020"
144.28542,-38.07542,"2000"
144.28542,-38.00875,"2030"
144.28542,-37.97542,"2020"
144.28875,-38.35542,"2005"
144.28875,-38.35208,"1990"
144.28875,-38.34208,"2030"
144.28875,-38.31875,"2010"
144.28875,-38.31542,"2015"
144.28875,-38.31208,"2010"
144.28875,-38.00875,"2000"
144.28875,-37.97542,"2020"
144.29208,-38.35542,"2000"
144.29208,-38.35208,"1975"
144.29208,-38.34875,"1985"
144.29208,-38.34542,"2000"
144.29208,-38.34208,"2005"
144.29208,-38.31875,"2015"
144.29208,-38.31542,"2010"
144.29208,-38.31208,"2010"
144.29208,-38.21208,"2010"
144.29208,-38.19875,"2030"
144.29208,-38.19542,"2005"
144.29208,-38.14208,"2020"
144.29542,-38.35208,"1975"
144.29542,-38.34875,"1975"
144.29542,-38.34542,"1975"
144.29542,-38.34208,"1990"
144.29542,-38.33875,"2005"
144.29542,-38.31875,"2025"
144.29542,-38.31542,"2010"
144.29542,-38.31208,"2015"
144.29542,-38.21542,"2015"
144.29542,-38.21208,"2005"
144.29542,-38.19875,"1990"
144.29542,-38.19542,"1990"
144.29542,-38.17208,"2020"
144.29542,-38.16875,"2020"
144.29542,-38.16542,"2015"
144.29542,-38.14542,"2030"
144.29542,-38.03875,"1975"
144.29875,-38.35208,"2020"
144.29875,-38.34875,"1975"
144.29875,-38.34542,"1975"
144.29875,-38.34208,"1975"
144.29875,-38.33875,"1975"
144.29875,-38.31875,"2030"
144.29875,-38.31542,"2005"
144.29875,-38.21542,"2000"
144.29875,-38.21208,"1995"
144.29875,-38.20875,"2005"
144.29875,-38.19875,"1975"
144.29875,-38.19542,"1975"
144.29875,-38.18875,"1995"
144.29875,-38.17875,"2005"
144.29875,-38.17542,"2005"
144.29875,-38.17208,"2010"
144.29875,-38.16875,"2005"
144.29875,-38.16542,"2005"
144.29875,-38.16208,"2010"
144.29875,-38.15875,"2010"
144.29875,-38.15542,"2010"
144.29875,-38.14208,"1995"
144.29875,-37.56542,"2020"
144.30208,-38.34875,"1980"
144.30208,-38.34542,"1975"
144.30208,-38.34208,"1975"
144.30208,-38.33875,"1975"
144.30208,-38.31542,"2010"
144.30208,-38.21542,"2005"
144.30208,-38.21208,"1995"
144.30208,-38.20875,"1980"
144.30208,-38.20542,"1995"
144.30208,-38.19875,"1995"
144.30208,-38.19542,"2020"
144.30208,-38.19208,"2025"
144.30208,-38.18875,"1990"
144.30208,-38.17875,"1995"
144.30208,-38.17542,"1995"
144.30208,-38.17208,"1990"
144.30208,-38.16875,"1995"
144.30208,-38.16542,"1995"
144.30208,-38.16208,"2005"
144.30208,-38.15875,"2015"
144.30208,-38.15542,"2015"
144.30208,-38.15208,"2015"
144.30208,-37.96875,"2020"
144.30208,-37.95542,"2025"
144.30542,-38.34542,"1975"
144.30542,-38.34208,"1975"
144.30542,-38.33875,"1975"
144.30542,-38.33542,"2000"
144.30542,-38.33208,"2010"
144.30542,-38.21542,"2010"
144.30542,-38.21208,"1995"
144.30542,-38.20875,"1985"
144.30542,-38.20542,"2000"
144.30542,-38.20208,"2015"
144.30542,-38.19875,"2010"
144.30542,-38.19542,"2010"
144.30542,-38.19208,"2010"
144.30542,-38.18875,"2000"
144.30542,-38.18208,"1975"
144.30542,-38.17875,"1975"
144.30542,-38.17542,"1975"
144.30542,-38.17208,"1975"
144.30542,-38.16875,"1985"
144.30542,-38.16542,"1995"
144.30542,-38.16208,"2005"
144.30542,-38.15875,"2005"
144.30542,-38.15542,"2010"
144.30542,-38.15208,"2010"
144.30542,-37.95542,"2020"
144.30542,-37.47208,"2015"
144.30875,-38.34542,"2025"
144.30875,-38.34208,"2000"
144.30875,-38.33875,"1985"
144.30875,-38.33542,"1995"
144.30875,-38.33208,"2005"
144.30875,-38.32542,"2010"
144.30875,-38.32208,"2010"
144.30875,-38.31542,"2020"
144.30875,-38.31208,"2005"
144.30875,-38.21542,"2010"
144.30875,-38.21208,"2005"
144.30875,-38.20875,"1990"
144.30875,-38.20542,"2000"
144.30875,-38.20208,"1990"
144.30875,-38.19875,"2010"
144.30875,-38.19542,"2010"
144.30875,-38.19208,"2010"
144.30875,-38.18875,"2010"
144.30875,-38.18542,"1990"
144.30875,-38.18208,"1975"
144.30875,-38.17875,"1980"
144.30875,-38.17542,"1975"
144.30875,-38.17208,"1975"
144.30875,-38.16875,"1975"
144.30875,-38.16542,"1985"
144.30875,-38.16208,"2000"
144.30875,-38.15875,"2025"
144.30875,-38.15542,"1995"
144.30875,-38.15208,"1990"
144.30875,-38.14875,"1990"
144.30875,-38.04208,"2025"
144.30875,-37.47208,"2020"
144.30875,-37.46875,"2025"
144.31208,-38.34208,"2030"
144.31208,-38.33875,"2015"
144.31208,-38.33542,"2005"
144.31208,-38.33208,"1980"
144.31208,-38.32875,"1990"
144.31208,-38.32542,"2000"
144.31208,-38.32208,"2005"
144.31208,-38.31875,"2005"
144.31208,-38.31542,"2015"
144.31208,-38.21542,"2020"
144.31208,-38.21208,"2010"
144.31208,-38.20875,"2005"
144.31208,-38.20542,"2000"
144.31208,-38.20208,"2005"
144.31208,-38.19875,"2030"
144.31208,-38.19542,"2005"
144.31208,-38.19208,"1995"
144.31208,-38.18875,"1985"
144.31208,-38.18542,"1975"
144.31208,-38.18208,"1975"
144.31208,-38.17875,"1975"
144.31208,-38.17542,"1975"
144.31208,-38.17208,"1975"
144.31208,-38.16875,"1975"
144.31208,-38.16542,"1975"
144.31208,-38.16208,"1975"
144.31208,-38.15875,"2020"
144.31208,-38.15542,"2000"
144.31208,-38.15208,"1975"
144.31208,-38.13875,"1990"
144.31208,-38.13542,"2020"
144.31208,-38.07542,"2005"
144.31208,-38.07208,"2000"
144.31208,-38.04208,"2010"
144.31208,-37.55875,"2020"
144.31542,-38.33542,"1985"
144.31542,-38.33208,"1975"
144.31542,-38.32875,"1975"
144.31542,-38.32542,"1980"
144.31542,-38.32208,"1990"
144.31542,-38.31875,"2005"
144.31542,-38.31542,"2005"
144.31542,-38.30875,"2005"
144.31542,-38.21208,"1990"
144.31542,-38.20875,"1995"
144.31542,-38.20542,"1995"
144.31542,-38.20208,"2025"
144.31542,-38.19875,"2005"
144.31542,-38.19542,"1995"
144.31542,-38.19208,"1995"
144.31542,-38.18875,"1975"
144.31542,-38.18542,"1975"
144.31542,-38.18208,"1975"
144.31542,-38.17875,"1975"
144.31542,-38.17542,"1975"
144.31542,-38.17208,"1975"
144.31542,-38.16875,"1975"
144.31542,-38.16542,"1975"
144.31542,-38.16208,"1975"
144.31542,-38.15875,"1975"
144.31542,-38.15542,"1995"
144.31542,-38.15208,"1975"
144.31542,-38.14875,"1980"
144.31542,-38.13875,"1985"
144.31542,-38.10208,"2020"
144.31542,-38.09542,"2025"
144.31542,-38.07542,"2015"
144.31542,-38.06875,"2000"
144.31542,-38.01542,"1985"
144.31542,-38.01208,"1995"
144.31542,-37.38875,"2020"
144.31542,-37.38542,"2015"
144.31875,-38.34208,"2020"
144.31875,-38.33875,"1980"
144.31875,-38.33542,"1975"
144.31875,-38.33208,"1975"
144.31875,-38.32875,"1975"
144.31875,-38.32542,"1975"
144.31875,-38.32208,"1975"
144.31875,-38.31875,"2015"
144.31875,-38.30875,"2010"
144.31875,-38.30208,"2025"
144.31875,-38.24208,"2010"
144.31875,-38.22542,"2025"
144.31875,-38.21208,"1975"
144.31875,-38.20875,"1975"
144.31875,-38.20542,"1975"
144.31875,-38.20208,"1990"
144.31875,-38.19875,"1985"
144.31875,-38.19542,"1995"
144.31875,-38.19208,"1995"
144.31875,-38.18875,"1975"
144.31875,-38.18542,"1975"
144.31875,-38.18208,"1975"
144.31875,-38.17875,"1975"
144.31875,-38.17542,"1975"
144.31875,-38.17208,"1975"
144.31875,-38.16875,"1975"
144.31875,-38.16542,"1975"
144.31875,-38.16208,"1975"
144.31875,-38.15875,"1975"
144.31875,-38.15542,"1995"
144.31875,-38.15208,"1975"
144.31875,-38.14875,"1980"
144.31875,-38.14208,"1975"
144.31875,-38.13875,"1975"
144.31875,-38.13542,"1975"
144.31875,-38.13208,"1975"
144.31875,-38.12875,"1975"
144.31875,-38.12542,"1975"
144.31875,-38.12208,"1975"
144.31875,-38.11875,"1985"
144.31875,-38.09875,"2030"
144.31875,-38.09542,"1995"
144.31875,-38.07542,"2010"
144.31875,-38.05542,"2005"
144.31875,-38.01542,"2005"
144.31875,-38.01208,"2015"
144.31875,-37.95875,"2030"
144.31875,-37.39208,"2005"
144.31875,-37.38875,"2010"
144.32208,-38.33875,"1975"
144.32208,-38.33542,"1975"
144.32208,-38.33208,"1975"
144.32208,-38.32875,"1975"
144.32208,-38.32542,"1975"
144.32208,-38.32208,"1975"
144.32208,-38.31875,"1995"
144.32208,-38.31542,"2010"
144.32208,-38.31208,"2020"
144.32208,-38.30875,"2020"
144.32208,-38.30542,"2010"
144.32208,-38.22542,"2020"
144.32208,-38.22208,"2020"
144.32208,-38.21208,"1975"
144.32208,-38.20875,"1975"
144.32208,-38.20542,"1975"
144.32208,-38.20208,"1990"
144.32208,-38.19875,"2010"
144.32208,-38.19542,"1995"
144.32208,-38.19208,"1995"
144.32208,-38.18875,"1975"
144.32208,-38.18542,"1975"
144.32208,-38.18208,"1975"
144.32208,-38.17875,"1975"
144.32208,-38.17542,"1975"
144.32208,-38.17208,"1975"
144.32208,-38.16875,"1975"
144.32208,-38.16542,"1975"
144.32208,-38.16208,"1975"
144.32208,-38.15875,"1990"
144.32208,-38.15542,"1975"
144.32208,-38.15208,"1975"
144.32208,-38.14208,"1975"
144.32208,-38.13875,"1975"
144.32208,-38.13542,"1975"
144.32208,-38.13208,"1975"
144.32208,-38.12875,"1975"
144.32208,-38.12542,"1975"
144.32208,-38.12208,"1975"
144.32208,-38.11875,"1975"
144.32208,-38.11542,"1975"
144.32208,-38.11208,"1975"
144.32208,-38.10875,"1995"
144.32208,-38.10542,"1975"
144.32208,-38.10208,"1975"
144.32208,-38.09875,"1975"
144.32208,-38.09542,"2000"
144.32208,-38.08208,"2015"
144.32208,-38.07542,"2010"
144.32208,-38.06875,"2025"
144.32208,-38.06542,"2015"
144.32208,-38.05875,"2015"
144.32208,-38.01208,"2025"
144.32208,-37.95875,"2030"
144.32208,-37.39542,"2015"
144.32208,-37.39208,"1990"
144.32208,-37.38875,"1975"
144.32208,-37.38542,"1990"
144.32542,-38.33875,"2020"
144.32542,-38.33542,"1985"
144.32542,-38.33208,"1975"
144.32542,-38.32542,"1975"
144.32542,-38.32208,"1975"
144.32542,-38.31875,"1975"
144.32542,-38.31542,"1995"
144.32542,-38.31208,"2010"
144.32542,-38.30875,"2020"
144.32542,-38.30542,"2015"
144.32542,-38.22542,"2020"
144.32542,-38.22208,"2020"
144.32542,-38.21875,"2020"
144.32542,-38.21542,"2020"
144.32542,-38.21208,"1975"
144.32542,-38.20875,"1975"
144.32542,-38.20542,"1975"
144.32542,-38.20208,"1975"
144.32542,-38.19875,"2000"
144.32542,-38.19542,"1980"
144.32542,-38.19208,"1975"
144.32542,-38.18875,"1975"
144.32542,-38.18542,"1975"
144.32542,-38.18208,"1975"
144.32542,-38.17875,"1975"
144.32542,-38.17542,"1975"
144.32542,-38.17208,"1975"
144.32542,-38.16875,"1975"
144.32542,-38.16542,"1975"
144.32542,-38.15875,"1975"
144.32542,-38.15542,"1975"
144.32542,-38.15208,"1975"
144.32542,-38.14875,"1985"
144.32542,-38.14542,"1990"
144.32542,-38.14208,"1975"
144.32542,-38.13875,"1975"
144.32542,-38.13542,"1975"
144.32542,-38.13208,"1975"
144.32542,-38.12875,"1975"
144.32542,-38.12542,"1975"
144.32542,-38.12208,"1975"
144.32542,-38.11875,"1975"
144.32542,-38.11542,"1975"
144.32542,-38.11208,"1980"
144.32542,-38.10875,"1995"
144.32542,-38.10542,"1975"
144.32542,-38.10208,"1975"
144.32542,-38.09875,"1975"
144.32542,-38.09542,"1975"
144.32542,-38.09208,"1975"
144.32542,-38.08542,"2005"
144.32542,-38.07875,"2030"
144.32542,-38.05875,"2015"
144.32542,-38.05542,"2015"
144.32542,-38.00875,"2010"
144.32542,-37.39542,"2020"
144.32542,-37.39208,"2010"
144.32542,-37.38875,"2005"
144.32542,-37.38542,"2020"
144.32875,-38.32542,"1985"
144.32875,-38.32208,"1975"
144.32875,-38.31875,"1975"
144.32875,-38.31542,"1990"
144.32875,-38.31208,"2005"
144.32875,-38.30875,"2010"
144.32875,-38.30542,"2015"
144.32875,-38.29875,"2020"
144.32875,-38.29542,"2015"
144.32875,-38.22875,"2020"
144.32875,-38.22542,"2020"
144.32875,-38.21875,"2025"
144.32875,-38.21542,"2020"
144.32875,-38.21208,"1980"
144.32875,-38.20875,"1975"
144.32875,-38.20542,"1975"
144.32875,-38.20208,"1975"
144.32875,-38.19875,"1975"
144.32875,-38.19542,"1985"
144.32875,-38.19208,"1975"
144.32875,-38.18875,"1975"
144.32875,-38.18542,"1975"
144.32875,-38.18208,"1975"
144.32875,-38.17875,"1975"
144.32875,-38.17542,"1975"
144.32875,-38.17208,"1975"
144.32875,-38.16875,"1975"
144.32875,-38.15875,"1975"
144.32875,-38.15542,"1975"
144.32875,-38.15208,"1975"
144.32875,-38.14875,"1975"
144.32875,-38.14542,"1975"
144.32875,-38.14208,"1975"
144.32875,-38.13875,"1975"
144.32875,-38.13542,"1975"
144.32875,-38.13208,"1975"
144.32875,-38.12875,"1975"
144.32875,-38.12542,"1975"
144.32875,-38.12208,"1975"
144.32875,-38.11875,"1975"
144.32875,-38.11542,"1975"
144.32875,-38.11208,"1995"
144.32875,-38.10875,"1985"
144.32875,-38.10542,"1975"
144.32875,-38.10208,"1975"
144.32875,-38.09875,"1975"
144.32875,-38.09542,"1975"
144.32875,-38.09208,"1975"
144.32875,-38.08875,"2030"
144.32875,-38.07542,"2025"
144.32875,-38.07208,"1995"
144.32875,-38.06542,"2000"
144.32875,-37.38875,"2020"
144.33208,-38.32208,"1985"
144.33208,-38.31875,"1975"
144.33208,-38.31542,"1995"
144.33208,-38.31208,"2005"
144.33208,-38.30875,"2010"
144.33208,-38.22875,"2020"
144.33208,-38.22542,"2015"
144.33208,-38.22208,"2020"
144.33208,-38.21208,"1975"
144.33208,-38.20875,"1975"
144.33208,-38.20542,"1975"
144.33208,-38.20208,"1975"
144.33208,-38.19875,"1975"
144.33208,-38.19542,"1975"
144.33208,-38.19208,"1975"
144.33208,-38.18875,"1975"
144.33208,-38.18542,"1975"
144.33208,-38.18208,"1975"
144.33208,-38.17875,"1975"
144.33208,-38.17542,"1975"
144.33208,-38.17208,"1975"
144.33208,-38.16875,"1975"
144.33208,-38.15875,"1975"
144.33208,-38.15542,"1975"
144.33208,-38.15208,"1975"
144.33208,-38.14875,"1975"
144.33208,-38.14542,"1975"
144.33208,-38.14208,"1975"
144.33208,-38.13875,"1975"
144.33208,-38.13542,"1975"
144.33208,-38.13208,"1975"
144.33208,-38.12875,"1975"
144.33208,-38.12542,"1975"
144.33208,-38.12208,"1975"
144.33208,-38.11875,"1975"
