"x","y","year"
144.570416116449,-37.7137496453159,"1990"
144.570416116449,-37.7070829786761,"1995"
144.570416116449,-37.7004163120362,"1975"
144.570416116449,-37.6937496453964,"1990"
144.570416116449,-37.6870829787566,"1990"
144.570416116449,-37.6804163121167,"1975"
144.570416116449,-37.6737496454769,"2000"
144.570416116449,-37.6670829788371,"2015"
144.570416116449,-37.6604163121972,"2015"
144.577082783089,-38.1537496435451,"1975"
144.577082783089,-38.1470829769052,"1975"
144.577082783089,-37.7137496453159,"2005"
144.577082783089,-37.7070829786761,"1980"
144.577082783089,-37.7004163120362,"1975"
144.577082783089,-37.6937496453964,"1985"
144.577082783089,-37.6870829787566,"1975"
144.577082783089,-37.6804163121167,"1975"
144.577082783089,-37.6737496454769,"1990"
144.577082783089,-37.6670829788371,"2010"
144.577082783089,-37.6604163121972,"2015"
144.58374944973,-37.6870829787566,"1975"
144.58374944973,-37.6804163121167,"1975"
144.58374944973,-37.6737496454769,"1985"
144.59041611637,-37.8670829780321,"2020"
144.59041611637,-37.6870829787566,"2015"
144.59041611637,-37.6737496454769,"1975"
144.59041611637,-37.6670829788371,"2010"
144.59041611637,-37.6604163121972,"2015"
144.59041611637,-37.4870829795615,"2010"
144.59708278301,-37.873749644672,"2015"
144.59708278301,-37.8670829780321,"2015"
144.59708278301,-37.6870829787566,"2000"
144.59708278301,-37.6670829788371,"2015"
144.59708278301,-37.6604163121972,"2010"
144.59708278301,-37.4937496462013,"2010"
144.60374944965,-37.8804163113118,"2015"
144.60374944965,-37.873749644672,"2025"
144.60374944965,-37.507082979481,"2020"
144.60374944965,-37.467082979642,"2015"
144.610416116291,-38.2870829763418,"1975"
144.610416116291,-38.280416309702,"1975"
144.610416116291,-38.2737496430621,"1975"
144.610416116291,-37.9004163112313,"2020"
144.610416116291,-37.8937496445915,"2015"
144.610416116291,-37.8870829779516,"2015"
144.610416116291,-37.8804163113118,"2015"
144.617082782931,-38.2737496430621,"1975"
144.617082782931,-37.9004163112313,"2020"
144.617082782931,-37.8937496445915,"1975"
144.617082782931,-37.8870829779516,"2015"
144.617082782931,-37.8804163113118,"2010"
144.623749449571,-37.8937496445915,"1975"
144.623749449571,-37.8870829779516,"2000"
144.623749449571,-37.8804163113118,"2025"
144.630416116212,-37.9070829778711,"2000"
144.630416116212,-37.9004163112313,"1990"
144.630416116212,-37.8937496445915,"1995"
144.630416116212,-37.8870829779516,"1995"
144.630416116212,-37.8804163113118,"2015"
144.637082782852,-38.1204163103459,"1975"
144.637082782852,-37.913749644511,"2000"
144.637082782852,-37.9070829778711,"2000"
144.637082782852,-37.9004163112313,"1995"
144.637082782852,-37.8937496445915,"1975"
144.643749449492,-38.1204163103459,"1975"
144.643749449492,-37.8937496445915,"1980"
144.650416116132,-38.1204163103459,"2015"
144.650416116132,-37.9004163112313,"1990"
144.650416116132,-37.8937496445915,"1990"
144.650416116132,-37.8870829779516,"2020"
144.650416116132,-37.8537496447525,"2025"
144.650416116132,-37.8404163114728,"2020"
144.657082782773,-38.2670829764223,"1975"
144.657082782773,-38.1204163103459,"2015"
144.657082782773,-37.913749644511,"1975"
144.657082782773,-37.9070829778711,"1975"
144.657082782773,-37.8937496445915,"1975"
144.657082782773,-37.8870829779516,"1975"
144.657082782773,-37.8804163113118,"2000"
144.657082782773,-37.873749644672,"2005"
144.657082782773,-37.8670829780321,"2010"
144.657082782773,-37.8537496447525,"2030"
144.657082782773,-37.8470829781126,"2015"
144.657082782773,-37.8404163114728,"2015"
144.657082782773,-37.8337496448329,"2020"
144.663749449413,-38.1137496437061,"2000"
144.663749449413,-37.913749644511,"2000"
144.663749449413,-37.9070829778711,"1975"
144.663749449413,-37.9004163112313,"1975"
144.663749449413,-37.8937496445915,"2005"
144.663749449413,-37.8870829779516,"1975"
144.663749449413,-37.8804163113118,"1995"
144.663749449413,-37.873749644672,"2000"
144.663749449413,-37.8670829780321,"2000"
144.663749449413,-37.8604163113923,"2010"
144.663749449413,-37.8537496447525,"2015"
144.663749449413,-37.8470829781126,"2010"
144.663749449413,-37.8404163114728,"2020"
144.663749449413,-37.8337496448329,"2020"
144.670416116053,-37.9070829778711,"1980"
144.670416116053,-37.9004163112313,"1980"
144.670416116053,-37.8937496445915,"2005"
144.670416116053,-37.8870829779516,"1975"
144.670416116053,-37.8804163113118,"1995"
144.670416116053,-37.873749644672,"1995"
144.670416116053,-37.8670829780321,"2000"
144.670416116053,-37.8604163113923,"2000"
144.670416116053,-37.8537496447525,"2005"
144.670416116053,-37.8470829781126,"2010"
144.670416116053,-37.8404163114728,"2015"
144.670416116053,-37.8337496448329,"2015"
144.677082782693,-37.9070829778711,"1985"
144.677082782693,-37.8870829779516,"1975"
144.677082782693,-37.8804163113118,"2000"
144.677082782693,-37.873749644672,"1985"
144.677082782693,-37.8670829780321,"2000"
144.677082782693,-37.8604163113923,"2000"
144.677082782693,-37.8537496447525,"2000"
144.677082782693,-37.8470829781126,"2010"
144.677082782693,-37.8404163114728,"2015"
144.677082782693,-37.8337496448329,"2020"
144.677082782693,-37.4604163130021,"2015"
144.683749449334,-37.9070829778711,"2010"
144.683749449334,-37.8870829779516,"1975"
144.683749449334,-37.8804163113118,"1990"
144.683749449334,-37.873749644672,"1975"
144.683749449334,-37.8670829780321,"1995"
144.683749449334,-37.8604163113923,"1975"
144.683749449334,-37.8537496447525,"2000"
144.683749449334,-37.8470829781126,"2015"
144.683749449334,-37.8404163114728,"2010"
144.690416115974,-37.8870829779516,"1995"
144.690416115974,-37.8804163113118,"1975"
144.690416115974,-37.873749644672,"1975"
144.690416115974,-37.8670829780321,"1975"
144.690416115974,-37.8604163113923,"1995"
144.690416115974,-37.8470829781126,"2015"
144.690416115974,-37.8404163114728,"2010"
144.697082782614,-37.8870829779516,"2000"
144.697082782614,-37.8804163113118,"1975"
144.697082782614,-37.873749644672,"1975"
144.697082782614,-37.8670829780321,"1975"
144.697082782614,-37.8604163113923,"1995"
144.697082782614,-37.8470829781126,"2010"
144.697082782614,-37.8404163114728,"2010"
144.697082782614,-37.587082979159,"2015"
144.697082782614,-37.5804163125192,"2000"
144.697082782614,-37.5737496458793,"1985"
144.703749449254,-38.1937496433841,"2015"
144.703749449254,-38.1404163102654,"2015"
144.703749449254,-37.8804163113118,"2000"
144.703749449254,-37.873749644672,"1975"
144.703749449254,-37.8670829780321,"1975"
144.703749449254,-37.8604163113923,"1980"
144.703749449254,-37.8537496447525,"2000"
144.703749449254,-37.8470829781126,"2015"
144.703749449254,-37.8404163114728,"2015"
144.703749449254,-37.5804163125192,"2000"
144.703749449254,-37.5737496458793,"1975"
144.703749449254,-37.5604163125997,"2010"
144.710416115895,-38.3270829761808,"2015"
144.710416115895,-38.1870829767443,"2015"
144.710416115895,-38.1804163101044,"1985"
144.710416115895,-38.1737496434646,"1975"
144.710416115895,-38.1670829768248,"2010"
144.710416115895,-38.1404163102654,"2010"
144.710416115895,-37.873749644672,"1995"
144.710416115895,-37.8670829780321,"1995"
144.710416115895,-37.8604163113923,"1995"
144.710416115895,-37.8537496447525,"2000"
144.710416115895,-37.8470829781126,"2010"
144.710416115895,-37.8404163114728,"2015"
144.710416115895,-37.6204163123582,"2010"
144.710416115895,-37.5804163125192,"1975"
144.710416115895,-37.5737496458793,"1990"
144.710416115895,-37.5670829792395,"2000"
144.710416115895,-37.5604163125997,"2005"
144.717082782535,-38.3270829761808,"1995"
144.717082782535,-38.1737496434646,"1995"
144.717082782535,-37.9070829778711,"2020"
144.717082782535,-37.8937496445915,"2020"
144.717082782535,-37.8870829779516,"2020"
144.717082782535,-37.873749644672,"1995"
144.717082782535,-37.8670829780321,"2015"
144.717082782535,-37.8604163113923,"2000"
144.717082782535,-37.8537496447525,"2005"
144.717082782535,-37.8470829781126,"2030"
144.717082782535,-37.8404163114728,"2015"
144.717082782535,-37.5937496457989,"2030"
144.717082782535,-37.587082979159,"1990"
144.717082782535,-37.5804163125192,"1985"
144.717082782535,-37.5737496458793,"2000"
144.717082782535,-37.5670829792395,"2000"
144.723749449175,-38.3270829761808,"2015"
144.723749449175,-37.9070829778711,"2015"
144.723749449175,-37.9004163112313,"2010"
144.723749449175,-37.8937496445915,"2015"
144.723749449175,-37.8870829779516,"2010"
144.723749449175,-37.8804163113118,"2015"
144.723749449175,-37.873749644672,"2000"
144.723749449175,-37.8670829780321,"2005"
144.723749449175,-37.8604163113923,"2010"
144.723749449175,-37.8537496447525,"2010"
144.723749449175,-37.8470829781126,"2015"
144.723749449175,-37.8404163114728,"2010"
144.723749449175,-37.7137496453159,"2020"
144.723749449175,-37.5937496457989,"2015"
144.723749449175,-37.587082979159,"2005"
144.723749449175,-37.5804163125192,"1980"
144.723749449175,-37.5670829792395,"2000"
144.730416115815,-38.3404163094605,"1975"
144.730416115815,-37.9070829778711,"2025"
144.730416115815,-37.9004163112313,"2015"
144.730416115815,-37.8937496445915,"2015"
144.730416115815,-37.8870829779516,"2015"
144.730416115815,-37.8804163113118,"2010"
144.730416115815,-37.873749644672,"2000"
144.730416115815,-37.8670829780321,"1975"
144.730416115815,-37.8604163113923,"2015"
144.730416115815,-37.8537496447525,"2015"
144.730416115815,-37.8470829781126,"2020"
144.730416115815,-37.7470829785151,"2010"
144.730416115815,-37.7404163118752,"2010"
144.730416115815,-37.7337496452354,"2015"
144.730416115815,-37.7270829785956,"2015"
144.730416115815,-37.7204163119557,"2025"
144.730416115815,-37.7070829786761,"2020"
144.730416115815,-37.7004163120362,"2015"
144.730416115815,-37.6937496453964,"2005"
144.730416115815,-37.6870829787566,"2000"
144.730416115815,-37.6804163121167,"2010"
144.730416115815,-37.5804163125192,"1975"
144.730416115815,-37.5604163125997,"2020"
144.737082782456,-38.3470829761003,"1995"
144.737082782456,-38.3404163094605,"1975"
144.737082782456,-37.9070829778711,"2010"
144.737082782456,-37.9004163112313,"2010"
144.737082782456,-37.8937496445915,"2010"
144.737082782456,-37.8870829779516,"2010"
144.737082782456,-37.8804163113118,"2010"
144.737082782456,-37.8604163113923,"2015"
144.737082782456,-37.8537496447525,"2010"
144.737082782456,-37.8204163115533,"2025"
144.737082782456,-37.8137496449134,"2020"
144.737082782456,-37.8070829782736,"2020"
144.737082782456,-37.8004163116338,"2020"
144.737082782456,-37.7470829785151,"2015"
144.737082782456,-37.7404163118752,"2005"
144.737082782456,-37.7270829785956,"2015"
144.737082782456,-37.7204163119557,"2010"
144.737082782456,-37.7137496453159,"2015"
144.737082782456,-37.7070829786761,"2015"
144.737082782456,-37.6870829787566,"2000"
144.737082782456,-37.6804163121167,"2010"
144.743749449096,-38.3470829761003,"1975"
144.743749449096,-38.3404163094605,"1975"
144.743749449096,-37.9070829778711,"2010"
144.743749449096,-37.9004163112313,"2015"
144.743749449096,-37.8937496445915,"2015"
144.743749449096,-37.8870829779516,"2010"
144.743749449096,-37.8804163113118,"2010"
144.743749449096,-37.873749644672,"2025"
144.743749449096,-37.8604163113923,"2010"
144.743749449096,-37.8537496447525,"2015"
144.743749449096,-37.8404163114728,"2020"
144.743749449096,-37.8337496448329,"2030"
144.743749449096,-37.8204163115533,"2010"
144.743749449096,-37.8137496449134,"2015"
144.743749449096,-37.8070829782736,"2015"
144.743749449096,-37.7870829783541,"2020"
144.743749449096,-37.7604163117948,"2015"
144.743749449096,-37.7537496451549,"2000"
144.743749449096,-37.7470829785151,"2000"
144.743749449096,-37.7404163118752,"2005"
144.743749449096,-37.7337496452354,"2015"
144.743749449096,-37.7270829785956,"2010"
144.743749449096,-37.7204163119557,"2010"
144.743749449096,-37.7137496453159,"2010"
144.743749449096,-37.7070829786761,"2010"
144.743749449096,-37.7004163120362,"2010"
144.743749449096,-37.6870829787566,"2000"
144.750416115736,-38.3537496427402,"2000"
144.750416115736,-38.3470829761003,"1995"
144.750416115736,-37.9070829778711,"2020"
144.750416115736,-37.9004163112313,"2015"
144.750416115736,-37.8937496445915,"2005"
144.750416115736,-37.8870829779516,"2000"
144.750416115736,-37.8804163113118,"2005"
144.750416115736,-37.8137496449134,"2015"
144.750416115736,-37.8070829782736,"2015"
144.750416115736,-37.7737496450744,"2025"
144.750416115736,-37.7670829784346,"2010"
144.750416115736,-37.7604163117948,"2010"
144.750416115736,-37.7537496451549,"2000"
144.750416115736,-37.7470829785151,"2010"
144.750416115736,-37.7337496452354,"2015"
144.750416115736,-37.7270829785956,"2010"
144.750416115736,-37.7204163119557,"2010"
144.750416115736,-37.7137496453159,"2010"
144.750416115736,-37.7070829786761,"2005"
144.750416115736,-37.7004163120362,"2000"
144.750416115736,-37.6937496453964,"2000"
144.750416115736,-37.6870829787566,"2000"
144.750416115736,-37.5737496458793,"2010"
144.750416115736,-37.5670829792395,"2015"
144.757082782376,-38.36041630938,"1975"
144.757082782376,-38.3537496427402,"1980"
144.757082782376,-37.9070829778711,"2020"
144.757082782376,-37.9004163112313,"2020"
144.757082782376,-37.8870829779516,"2000"
144.757082782376,-37.8804163113118,"1995"
144.757082782376,-37.873749644672,"1985"
144.757082782376,-37.8670829780321,"2020"
144.757082782376,-37.8404163114728,"2020"
144.757082782376,-37.8337496448329,"2020"
144.757082782376,-37.8137496449134,"2015"
144.757082782376,-37.8070829782736,"2010"
144.757082782376,-37.8004163116338,"2015"
144.757082782376,-37.7937496449939,"2015"
144.757082782376,-37.7870829783541,"2015"
144.757082782376,-37.7804163117143,"2010"
144.757082782376,-37.7737496450744,"2010"
144.757082782376,-37.7670829784346,"2000"
144.757082782376,-37.7604163117948,"2000"
144.757082782376,-37.7537496451549,"2000"
144.757082782376,-37.7337496452354,"2015"
144.757082782376,-37.7270829785956,"2010"
144.757082782376,-37.7204163119557,"2010"
144.757082782376,-37.7137496453159,"2015"
144.757082782376,-37.7070829786761,"2000"
144.757082782376,-37.7004163120362,"2000"
144.757082782376,-37.6937496453964,"2000"
144.757082782376,-37.6870829787566,"2000"
144.757082782376,-37.5804163125192,"2000"
144.763749449017,-38.36041630938,"1975"
144.763749449017,-37.9070829778711,"2020"
144.763749449017,-37.8870829779516,"2000"
144.763749449017,-37.8804163113118,"2000"
144.763749449017,-37.8670829780321,"1980"
144.763749449017,-37.8337496448329,"2020"
144.763749449017,-37.8270829781931,"2020"
144.763749449017,-37.8204163115533,"2020"
144.763749449017,-37.8137496449134,"2015"
144.763749449017,-37.8070829782736,"2010"
144.763749449017,-37.8004163116338,"2020"
144.763749449017,-37.7937496449939,"2015"
144.763749449017,-37.7870829783541,"2015"
144.763749449017,-37.7804163117143,"2010"
144.763749449017,-37.7737496450744,"2005"
144.763749449017,-37.7670829784346,"1990"
144.763749449017,-37.7604163117948,"1975"
144.763749449017,-37.7537496451549,"1975"
144.763749449017,-37.7470829785151,"1975"
144.763749449017,-37.7404163118752,"1980"
144.763749449017,-37.7337496452354,"1990"
144.763749449017,-37.7270829785956,"2000"
144.763749449017,-37.7204163119557,"2000"
144.763749449017,-37.7137496453159,"2010"
144.763749449017,-37.7070829786761,"2000"
144.763749449017,-37.7004163120362,"2000"
144.763749449017,-37.6937496453964,"1995"
144.770416115657,-38.3670829760198,"1975"
144.770416115657,-38.36041630938,"1985"
144.770416115657,-37.9070829778711,"2020"
144.770416115657,-37.8804163113118,"2000"
144.770416115657,-37.873749644672,"1975"
144.770416115657,-37.8670829780321,"1975"
144.770416115657,-37.8604163113923,"1975"
144.770416115657,-37.8537496447525,"1995"
144.770416115657,-37.8470829781126,"2025"
144.770416115657,-37.8404163114728,"2010"
144.770416115657,-37.8270829781931,"2005"
144.770416115657,-37.8204163115533,"2010"
